,card_number,match_api_id,card_type,comment,elapsed,event_incident_typefk,card_id,n,player1,sortorder,stats,subtype,team,type,elapsed_plus,del,goal_type
8152,2,1723998,y,y,66,70,3658291,250,157838,1,,,8466,card,,,
8153,3,1723998,y,y,80,70,3658451,258,25075,4,,,8659,card,,,
8154,1,1723999,y,y,62,70,3662522,245,23354,4,,,10260,card,,,
8155,2,1723999,y,y,67,70,3662538,244,160713,1,,,10260,card,,,
8156,1,1724000,y,y,73,70,3658357,255,127130,1,,,10003,card,,,
8157,2,1724000,y,y,79,505,3658418,268,43252,4,,Unsportsmanlike Cond,8191,card,,,
8158,3,1724000,y,y,85,70,3658475,273,157729,1,,,10003,card,,,
8159,1,1724001,y,y,64,70,3661811,328,109638,3,,,10172,card,,,
8160,1,1724172,y,y,78,70,4040611,203,161414,1,,,10252,card,,,
8161,2,1724172,y,y,86,70,4040770,227,23030,1,,,9826,card,,,
8162,1,1724173,y,y,11,70,4039419,179,212866,3,,,8668,card,,,
8163,2,1724173,y,y,20,70,4039552,67,131583,1,,,8667,card,,,
8164,3,1724173,y,y,39,70,4039848,136,115681,1,,,8667,card,,,
8165,4,1724173,y,y,45,70,4039994,171,30922,7,,,8668,card,2,,
8166,5,1724173,y,y,65,70,4040389,254,23782,1,,,8668,card,,,
8167,6,1724173,y,y,67,70,4040439,265,11736,3,,,8668,card,,,
8168,7,1724173,y2,y2,86,177,4040796,341,11736,1,,serious_fouls,8668,card,,,
8169,8,1724173,y,y,89,70,4040839,351,255610,2,,,8667,card,,,
8170,1,1724174,y,y,21,203,4039567,65,95327,3,,emergency_brake,8650,card,,,
8171,2,1724174,y,y,36,70,4039778,102,13423,1,,,8197,card,,,
8172,3,1724174,y,y,90,70,4040887,312,30618,5,,,8650,card,1,,
8173,4,1724174,y,y,89,70,4040906,332,173408,4,,,8197,card,,,
8174,1,1724175,y,y,17,70,4039500,52,22964,1,,,8472,card,,,
8175,2,1724175,y,y,34,643,4039751,109,35443,2,,advantage,8472,card,,,
8176,3,1724175,y,y,51,70,4040102,170,26181,4,,,8456,card,,,
8177,4,1724175,y,y,71,70,4040480,254,30509,3,,,8456,card,,,
8178,5,1724175,y,y,88,70,4040790,316,30362,1,,,8472,card,,,
8179,1,1724176,y,y,64,163,4040382,227,214426,0,,diving,8191,card,,,
8180,2,1724176,y,y,68,70,4040460,245,104482,1,,,10261,card,,,
8181,3,1724176,y,y,84,70,4040773,301,240538,1,,,8191,card,,,
8182,4,1724176,y,y,84,505,4040780,303,191869,2,,Unsportsmanlike Cond,8191,card,,,
8183,5,1724176,y,y,89,70,4040871,321,24899,3,,,10261,card,,,
8184,6,1724176,y,y,90,70,4040939,341,32304,6,,,8191,card,2,,
8185,1,1724177,y,y,59,70,4040219,218,109298,0,,,10172,card,,,
8186,2,1724177,y,y,63,70,4040293,234,24211,0,,,10172,card,,,
8187,3,1724177,y,y,74,70,4040527,280,24205,3,,,10172,card,,,
8188,4,1724177,r,r,86,507,4040758,336,38831,3,,Unsportsmanlike Cond,10003,card,,,
8189,5,1724177,y,y,86,70,4040765,335,35466,2,,,10172,card,,,
8190,1,1724178,y,y,23,70,4039588,62,166676,1,,,8466,card,,,
8191,2,1724178,y,y,67,70,4040435,233,215245,2,,,8466,card,,,
8192,3,1724178,y,y,75,70,4040572,251,159594,1,,,9825,card,,,
8193,1,1724180,y,y,66,70,4041162,209,500520,1,,,8586,card,,,
8194,2,1724180,y,y,72,70,4041204,240,114971,3,,,8586,card,,,
8195,3,1724180,y,y,82,70,4041245,278,30613,0,,,8455,card,,,
8196,4,1724180,y,y,87,70,4041282,331,194165,6,,,8586,card,,,
8197,1,1724181,y,y,4,70,4039293,24,148302,5,,,8654,card,,,
8198,1,1724182,y,y,51,70,4068415,372,200962,6,,,10194,card,,,
8199,2,1724182,y,y,61,643,4068552,431,119541,3,,advantage,10194,card,,,
8200,3,1724182,y,y,63,70,4068563,457,30830,5,,,10194,card,,,
8201,1,1724183,y,y,45,70,4062988,274,24205,1,,,10172,card,,,
8202,2,1724183,y,y,45,70,4062999,282,34437,5,,,8191,card,2,,
8203,3,1724183,y,y,53,70,4063200,331,107280,2,,,8191,card,,,
8204,4,1724183,y,y,76,70,4063640,513,63520,5,,,10172,card,,,
8205,1,1724184,y,y,45,70,4062956,253,24899,4,,,10261,card,1,,
8206,2,1724184,y,y,58,70,4063248,326,160243,1,,,10261,card,,,
8207,3,1724184,y,y,65,70,4063386,390,308932,3,,,10261,card,,,
8208,4,1724184,y,y,71,70,4063502,423,115067,1,,,8455,card,,,
8209,5,1724184,y,y,76,70,4063680,480,128864,3,,,8455,card,,,
8210,1,1724185,y,y,25,70,4064236,89,166422,3,,,8586,card,,,
8211,2,1724185,y,y,37,70,4064301,175,161415,1,,,9826,card,,,
8212,3,1724185,y,y,45,70,4064345,200,23837,2,,,9826,card,1,,
8213,4,1724185,y,y,55,70,4064507,291,192920,2,,,8586,card,,,
8214,5,1724185,y,y,78,505,4064643,414,35345,0,,Unsportsmanlike Cond,9826,card,,,
8215,6,1724185,y,y,90,176,4064871,550,95509,12,,violence,8586,card,2,,
8216,7,1724185,y,y,90,70,4064874,551,24157,11,,,9826,card,2,,
8217,8,1724185,y,y,90,643,4064961,567,131409,14,,advantage,9826,card,3,,
8218,1,1724186,y,y,50,505,4063104,296,156551,13,,Unsportsmanlike Cond,8456,card,,,
8219,2,1724186,y,y,63,70,4063313,354,263653,0,,,8668,card,,,
8220,3,1724186,y,y,69,70,4063438,399,40196,1,,,8456,card,,,
8221,1,1724187,y,y,35,643,4062784,186,257847,1,,advantage,10252,card,,,
8222,2,1724187,y,y,56,73,4063187,360,22894,1,,serious_fouls,8197,card,,,
8223,3,1724187,y,y,63,643,4063346,406,161414,0,,advantage,10252,card,,,
8224,4,1724187,r,r,90,67,4063839,570,173408,8,,violence,8197,card,3,,
8225,5,1724187,y2,y2,90,196,4063847,573,161414,9,,violence,10252,card,4,,
8226,1,1724188,y,y,35,70,4069604,221,46010,1,,,8466,card,,,
8227,2,1724188,y,y,58,70,4069819,372,30843,1,,,10260,card,,,
8228,3,1724188,y,y,70,508,4069928,465,94267,3,,Removing Shirt,8466,card,,,
8229,4,1724188,y,y,75,70,4069977,511,41280,4,,,8466,card,,,
8230,5,1724188,y,y,76,70,4069990,525,34944,4,,,10260,card,,,
8231,1,1724189,y,y,17,70,4062043,89,184822,8,,,8650,card,,,
8232,2,1724189,y,y,28,70,4062057,119,188540,1,,,8472,card,,,
8233,3,1724189,y,y,35,203,4062083,184,113908,1,,emergency_brake,8472,card,,,
8234,4,1724189,y,y,36,505,4062085,190,184536,1,,Unsportsmanlike Cond,8650,card,,,
8235,5,1724189,y2,y2,49,26,4062124,274,113908,1,,,8472,card,,,
8236,6,1724189,y,y,54,70,4062137,305,156008,2,,,8650,card,,,
8237,7,1724189,y,y,55,70,4062139,311,114268,1,,,8650,card,,,
8238,1,1724190,y,y,90,70,4063834,515,520351,3,,,8654,card,2,,
8239,1,1724191,y,y,35,70,4062789,177,113968,1,,,8659,card,,,
8240,1,1724192,y,y,52,70,4076380,276,257847,3,,,10252,card,,,
8241,2,1724192,y,y,79,505,4076873,457,39225,5,,Unsportsmanlike Cond,8650,card,,,
8242,1,1724193,y,y,18,70,4075831,92,23837,1,,,9826,card,,,
8243,2,1724193,y,y,62,79,4076544,329,23134,2,,verbal_abuse,8191,card,,,
8244,3,1724193,y,y,75,70,4076775,400,192921,1,,,9826,card,,,
8245,4,1724193,y,y,78,70,4076837,412,146830,1,,,9826,card,,,
8246,1,1724194,y,y,50,203,4086031,236,23782,1,,emergency_brake,8668,card,,,
8247,2,1724194,y,y,52,70,4086040,255,193859,4,,,8668,card,,,
8248,3,1724194,y,y,58,203,4086054,291,24171,3,,emergency_brake,8659,card,,,
8249,4,1724194,y,y,77,203,4086107,409,212866,2,,emergency_brake,8668,card,,,
8250,5,1724194,y,y,90,70,4086136,477,32734,0,,,8659,card,1,,
8251,1,1724195,y,y,19,70,4075870,80,13423,5,,,8197,card,,,
8252,1,1724196,y,y,3,643,4081932,20,46539,2,,advantage,9825,card,,,
8253,2,1724196,y,y,38,70,4082152,153,75489,1,,,9825,card,,,
8254,3,1724196,y,y,41,70,4082182,179,39027,1,,,8456,card,,,
8255,4,1724196,y,y,54,129,4082296,278,40196,1,,hands,8456,card,,,
8256,5,1724196,y,y,56,643,4082319,297,427438,4,,advantage,9825,card,,,
8257,6,1724196,y,y,86,643,4082543,478,37412,0,,advantage,8456,card,,,
8258,1,1724197,y,y,64,643,4077751,304,23792,0,,advantage,8466,card,,,
8259,2,1724197,y,y,90,70,4078132,503,23293,17,,,8466,card,4,,
8260,1,1724198,y,y,41,70,4076159,189,24205,1,,,10172,card,,,
8261,2,1724198,y,y,45,203,4076224,220,41468,4,,emergency_brake,10260,card,,,
8262,3,1724198,y,y,60,70,4076503,306,109298,0,,,10172,card,,,
8263,4,1724198,y,y,68,70,4076653,358,161035,2,,,10260,card,,,
8264,5,1724198,y,y,82,203,4076892,442,23311,2,,emergency_brake,10172,card,,,
8265,1,1724200,y,y,30,505,4076006,132,37762,0,,Unsportsmanlike Cond,8586,card,,,
8266,2,1724200,y,y,58,70,4076497,278,109058,0,,,8472,card,,,
8267,3,1724200,y,y,87,203,4076984,441,22964,2,,emergency_brake,8472,card,,,
8268,1,1724201,y,y,21,70,4080207,105,37169,1,,,8654,card,,,
8269,2,1724201,y,y,34,70,4080278,178,111930,1,,,8667,card,,,
8270,3,1724201,y,y,75,70,4081128,469,21864,1,,,8667,card,,,
8271,4,1724201,y,y,88,70,4081341,537,131583,1,,,8667,card,,,
8272,1,1724202,y,y,58,70,4117634,365,161414,2,,,10252,card,,,
8273,2,1724202,y,y,68,70,4117810,425,358289,3,,,10252,card,,,
8274,1,1724203,y,y,52,70,4112208,264,37459,1,,,8456,card,,,
8275,2,1724203,y,y,74,70,4112487,375,101103,0,,,8456,card,,,
8276,1,1724204,y,y,80,505,4110854,738,193859,3,,Unsportsmanlike Cond,8668,card,,,
8277,2,1724204,y,y,90,25,4111046,746,186054,1,,stall_time,8668,card,1,,
8278,3,1724204,,y,90,79,4111073,744,,13,,verbal_abuse,,card,4,1,
8279,4,1724204,y,y,90,25,4111148,748,181276,2,,stall_time,8668,card,1,,
8280,1,1724205,y,y,25,70,4107689,136,131583,1,,,8667,card,,,
8281,2,1724205,y,y,29,643,4107703,171,109652,0,,advantage,10261,card,,,
8282,3,1724205,y,y,45,129,4107767,247,111930,6,,hands,8667,card,2,,
8283,4,1724205,y,y,65,70,4107864,359,357880,1,,,8667,card,,,
8284,5,1724205,y,y,89,70,4107961,459,115681,1,,,8667,card,,,
8285,1,1724206,y,y,60,70,4110283,318,47382,2,,,8654,card,,,
8286,2,1724206,y,y,90,70,4111077,506,246575,4,,,8650,card,2,,
8287,1,1724207,y,y,34,70,4109118,175,173317,0,,,8197,card,,,
8288,1,1724208,y,y,44,70,4119469,209,102356,1,,,10003,card,,,
8289,2,1724208,y,y,65,70,4119837,321,72665,1,,,8466,card,,,
8290,3,1724208,r,r,89,63,4120102,446,46010,3,,serious_fouls,8466,card,,,
8291,1,1724209,y,y,24,73,4108964,127,109298,1,,serious_fouls,10172,card,,,
8292,2,1724209,y,y,58,163,4110338,344,106228,1,,diving,10194,card,,,
8293,3,1724209,y,y,68,70,4110578,376,24205,1,,,10172,card,,,
8294,4,1724209,y,y,84,70,4110897,457,33881,1,,,10194,card,,,
8295,1,1724210,y,y,69,70,4110562,433,24159,2,,,8472,card,,,
8296,2,1724210,y,y,89,70,4110925,547,35443,0,,,8472,card,,,
8297,3,1724210,y,y,90,505,4111032,583,103428,7,,Unsportsmanlike Cond,8472,card,3,,
8298,4,1724210,y,y,90,505,4111036,586,34437,8,,Unsportsmanlike Cond,8191,card,3,,
8299,1,1724211,y,y,56,79,4110173,245,239807,1,,verbal_abuse,8659,card,,,
8300,2,1724211,y,y,80,70,4110745,392,113968,2,,,8659,card,,,
8301,3,1724211,y,y,90,70,4111006,452,174850,6,,,8586,card,2,,
8302,1,1724212,y,y,5,73,4132954,26,160713,2,,serious_fouls,10252,card,,,
8303,2,1724212,y,y,35,79,4133685,240,79574,4,,verbal_abuse,8455,card,,,
8304,3,1724212,y,y,44,70,4133985,308,182223,6,,,10252,card,,,
8305,4,1724212,y,y,48,508,4134592,436,257847,9,,Removing Shirt,10252,card,,,
8306,5,1724212,y,y,90,25,4135542,668,31306,0,,stall_time,8455,card,4,,
8307,1,1724213,y,y,40,70,4140813,240,43247,1,,,8659,card,,,
8308,2,1724213,y,y,48,70,4141019,321,113968,5,,,8659,card,,,
8309,3,1724213,y,y,64,79,4141157,452,115160,1,,verbal_abuse,8659,card,,,
8310,4,1724213,y,y,85,70,4141302,515,169162,1,,,8659,card,,,
8311,1,1724214,y,y,37,70,4136282,170,101192,1,,,8668,card,,,
8312,2,1724214,y,y,73,70,4136997,313,193859,1,,,8668,card,,,
8313,3,1724214,y,y,79,505,4137103,342,156008,0,,Unsportsmanlike Cond,8650,card,,,
8314,4,1724214,y,y,79,505,4137106,344,32705,1,,Unsportsmanlike Cond,8668,card,,,
8315,5,1724214,y,y,80,73,4137118,350,212866,0,,serious_fouls,8668,card,,,
8316,1,1724215,y,y,10,70,4133088,56,214570,0,,,8197,card,,,
8317,2,1724215,y,y,32,70,4133579,214,49571,1,,,8197,card,,,
8318,3,1724215,y,y,79,70,4135223,501,26554,1,,,8197,card,,,
8319,4,1724215,y,y,81,70,4135258,510,154271,2,,,9826,card,,,
8320,5,1724215,y,y,90,70,4135496,597,24781,15,,,8197,card,5,,
8321,1,1724216,y,y,60,78,4134794,310,111930,0,,kicked_ball_away,8667,card,,,
8322,2,1724216,y,y,69,505,4134997,343,115681,0,,Unsportsmanlike Cond,8667,card,,,
8323,3,1724216,y,y,68,70,4135013,348,24531,1,,,8667,card,,,
8324,4,1724216,y,y,78,79,4135207,387,26181,1,,verbal_abuse,8456,card,,,
8325,5,1724216,y,y,85,70,4135327,428,40196,2,,,8456,card,,,
8326,6,1724216,y,y,90,70,4135448,454,24656,7,,,8667,card,2,,
8327,1,1724217,y,y,15,70,4141685,75,106228,1,,,10194,card,,,
8328,2,1724217,y,y,23,70,4141821,145,24213,0,,,10194,card,,,
8329,3,1724217,y,y,33,70,4141998,198,23253,0,,,10194,card,,,
8330,4,1724217,y,y,35,70,4142041,215,264840,3,,,10261,card,,,
8331,5,1724217,y,y,53,70,4142498,347,160243,3,,,10261,card,,,
8332,6,1724217,y,y,89,203,4143041,554,173382,3,,emergency_brake,10194,card,,,
8333,1,1724218,y,y,14,70,4133211,73,24205,1,,,10172,card,,,
8334,2,1724218,y,y,58,70,4134865,302,23311,2,,,10172,card,,,
8335,3,1724218,y,y,75,643,4135233,410,46893,0,,advantage,8466,card,,,
8336,4,1724218,y,y,90,70,4135540,522,95336,16,,,8466,card,6,,
8337,1,1724219,y,y,16,70,4133248,41,46008,0,,,10003,card,,,
8338,2,1724219,y,y,31,70,4133562,151,23305,1,,,10003,card,,,
8339,3,1724219,y,y,49,70,4134395,250,113908,1,,,8472,card,,,
8340,4,1724219,y,y,71,70,4135030,382,35443,2,,,8472,card,,,
8341,5,1724219,y,y,75,70,4135109,400,111800,2,,,10003,card,,,
8342,6,1724219,y,y,77,70,4135149,407,118929,1,,,8472,card,,,
8343,7,1724219,y,y,88,70,4135348,467,32627,1,,,8472,card,,,
8344,1,1724220,y,y,36,70,4132074,196,194165,3,,,8586,card,,,
8345,2,1724220,y,y,43,70,4132108,222,38521,2,,,9825,card,,,
8346,3,1724220,y,y,45,70,4132129,255,113836,9,,,9825,card,2,,
8347,4,1724220,y,y,53,70,4132224,560,46539,3,,,9825,card,,,
8348,5,1724220,y,y,79,505,4132364,444,160448,1,,Unsportsmanlike Cond,8586,card,,,
8349,6,1724220,y,y,84,70,4132396,479,46469,1,,,9825,card,,,
8350,7,1724220,y,y,90,70,4132504,552,500520,6,,,8586,card,2,,
8351,8,1724220,y,y,90,70,4132517,546,75489,17,,,9825,card,4,,
8352,1,1724221,y,y,43,643,4143671,273,161035,2,,advantage,10260,card,,,
8353,2,1724221,y,y,73,70,4144160,480,23678,2,,,8654,card,,,
8354,3,1724221,y,y,80,25,4144244,528,169756,1,,stall_time,8654,card,,,
8355,4,1724221,y,y,83,203,4144266,556,362694,4,,emergency_brake,10260,card,,,
8356,5,1724221,y,y,83,79,4144268,669,30829,5,,verbal_abuse,10260,card,,,
8357,6,1724221,y2,y2,90,198,4144347,650,362694,16,,emergency_brake,10260,card,3,,
8358,1,1724222,y,y,65,70,4150354,385,13423,1,,,8197,card,,,
8359,2,1724222,y,y,67,70,4150385,407,31435,3,,,9825,card,,,
8360,3,1724222,y,y,89,70,4150631,534,49571,1,,,8197,card,,,
8361,4,1724222,y,y,90,70,4150707,570,46469,13,,,9825,card,5,,
8362,1,1724223,y,y,41,643,4149974,209,32870,3,,advantage,10252,card,,,
8363,2,1724223,y,y,56,70,4150259,281,23264,2,,,10252,card,,,
8364,3,1724223,y,y,85,70,4150603,473,24531,5,,,8667,card,,,
8365,1,1724224,y,y,26,203,4152922,169,32148,3,,emergency_brake,8191,card,,,
8366,2,1724224,y,y,53,203,4153484,363,240538,2,,emergency_brake,8191,card,,,
8367,3,1724224,y,y,59,70,4153526,386,30829,0,,,10260,card,,,
8368,4,1724224,y,y,67,70,4153655,428,37240,1,,,8191,card,,,
8369,5,1724224,y,y,68,70,4153676,437,22543,3,,,10260,card,,,
8370,6,1724224,y,y,84,70,4153933,596,532741,1,,,10260,card,,,
8371,7,1724224,y,y,86,70,4153950,540,46509,1,,,10260,card,,,
8372,1,1724225,y,y,39,70,4153161,208,303339,1,,,8466,card,,,
8373,2,1724225,y,y,42,129,4153211,229,26552,2,,hands,8466,card,,,
8374,3,1724225,y,y,50,70,4153422,274,34543,3,,,8654,card,,,
8375,4,1724225,r,r,61,64,4153543,578,169756,2,,hands,8654,card,,,
8376,1,1724226,y,y,50,70,4153595,249,28901,1,,,9826,card,,,
8377,2,1724226,y,y,55,70,4153675,281,104482,1,,,10261,card,,,
8378,3,1724226,y,y,56,70,4153692,289,160243,1,,,10261,card,,,
8379,1,1724227,y,y,24,70,4149956,160,160448,2,,,8586,card,,,
8380,2,1724227,y,y,28,70,4149994,186,157723,1,,,8586,card,,,
8381,3,1724227,y,y,40,70,4150100,234,22764,1,,,8650,card,,,
8382,4,1724227,y,y,45,70,4150135,257,94043,2,,,8650,card,1,,
8383,5,1724227,y,y,60,70,4150482,352,30618,1,,,8650,card,,,
8384,6,1724227,y,y,64,70,4150523,385,41008,1,,,8586,card,,,
8385,7,1724227,y,y,73,70,4150633,444,159833,3,,,8586,card,,,
8386,8,1724227,y,y,88,70,4150750,512,114971,2,,,8586,card,,,
8387,9,1724227,y,y,90,505,4150774,547,194165,7,,Unsportsmanlike Cond,8586,card,3,,
8388,1,1724228,y,y,24,73,4153135,100,172841,0,,serious_fouls,8659,card,,,
8389,2,1724228,y,y,35,73,4153308,154,102356,1,,serious_fouls,10003,card,,,
8390,3,1724228,y,y,43,70,4153346,192,115160,0,,,8659,card,,,
8391,1,1724229,y,y,5,70,4152591,32,212866,1,,,8668,card,,,
8392,2,1724229,y,y,15,70,4152724,88,72541,1,,,8455,card,,,
8393,3,1724229,y,y,24,70,4152887,150,23782,1,,,8668,card,,,
8394,4,1724229,y,y,58,70,4153504,328,77690,2,,,8668,card,,,
8395,5,1724229,y2,y2,88,26,4153949,514,23782,0,,,8668,card,,,
8396,6,1724229,y,y,89,505,4153957,516,101192,0,,Unsportsmanlike Cond,8668,card,,,
8397,7,1724229,y,y,89,505,4154029,553,79574,1,,Unsportsmanlike Cond,8455,card,,,
8398,8,1724229,y,y,88,505,4154031,555,30613,1,,Unsportsmanlike Cond,8455,card,,,
8399,1,1724230,y,y,45,70,4153263,287,37412,10,,,8456,card,2,,
8400,2,1724230,y,y,52,70,4153432,323,38807,2,,,8456,card,,,
8401,3,1724230,y,y,64,505,4153569,398,110148,1,,Unsportsmanlike Cond,10194,card,,,
8402,1,1724231,y,y,35,505,4149893,226,24741,1,,Unsportsmanlike Cond,10172,card,,,
8403,2,1724231,y,y,41,70,4149981,306,35443,2,,,8472,card,,,
8404,3,1724231,y,y,70,70,4150419,475,30620,4,,,10172,card,,,
8405,4,1724231,y,y,78,70,4150500,488,24205,3,,,10172,card,,,
8406,5,1724231,y,y,83,79,4150564,628,50189,7,,verbal_abuse,8472,card,,,
8407,1,1724232,y,y,35,70,4184367,239,200962,2,,,10194,card,,,
8408,2,1724232,y,y,59,70,4185553,439,56972,4,,,10252,card,,,
8409,3,1724232,y,y,64,70,4185729,474,23253,1,,,10194,card,,,
8410,4,1724232,y,y,90,70,4186463,659,30602,4,,,10252,card,1,,
8411,5,1724232,y2,y2,90,26,4186519,675,30602,12,,,10252,card,3,,
8412,6,1724232,y,y,90,70,4186558,690,33881,17,,,10194,card,6,,
8413,1,1724233,y,y,41,70,4184521,207,32304,1,,,8191,card,,,
8414,2,1724233,y,y,63,643,4185680,327,32148,1,,advantage,8191,card,,,
8415,3,1724233,r,r,70,507,4185895,361,115067,1,,Unsportsmanlike Cond,8455,card,,,
8416,4,1724233,y,y,71,505,4185912,360,31306,0,,Unsportsmanlike Cond,8455,card,,,
8417,1,1724234,y,y,19,643,4184074,110,149917,3,,advantage,9826,card,,,
8418,2,1724234,y,y,28,70,4184228,151,159594,2,,,9825,card,,,
8419,3,1724234,y,y,85,643,4186296,520,425255,1,,advantage,9825,card,,,
8420,4,1724234,y,y,56,70,4186577,621,46469,0,,,9825,card,,,
8421,1,1724235,y,y,25,70,4191926,99,23571,2,,,8197,card,,,
8422,1,1724236,r,r,33,67,4184300,177,24205,1,,violence,10172,card,,,
8423,2,1724236,y,y,33,73,4184305,187,609733,2,,serious_fouls,10172,card,,,
8424,3,1724236,y,y,59,325,4185515,354,24741,0,,pushing,10172,card,,,
8425,4,1724236,y,y,76,73,4186050,442,18506,0,,serious_fouls,10172,card,,,
8426,5,1724236,y,y,80,73,4186170,473,127133,4,,serious_fouls,10172,card,,,
8427,1,1724237,y,y,1,70,4187019,22,109652,3,,,10261,card,,,
8428,2,1724237,y,y,29,505,4187366,145,160243,1,,Unsportsmanlike Cond,10261,card,,,
8429,3,1724237,y,y,37,70,4187435,182,39027,2,,,8456,card,,,
8430,4,1724237,y,y,39,70,4187457,191,36615,1,,,8456,card,,,
8431,5,1724237,y,y,83,129,4188059,407,15403,0,,hands,8456,card,,,
8432,1,1724238,y,y,43,70,4194155,198,114268,3,,,8650,card,,,
8433,2,1724238,y,y,64,70,4194736,327,166676,0,,,8466,card,,,
8434,3,1724238,y,y,77,70,4195018,390,314605,3,,,8650,card,,,
8435,4,1724238,y,y,84,70,4195092,417,156008,2,,,8650,card,,,
8436,5,1724238,y,y,90,70,4195142,475,26675,10,,,8466,card,2,,
8437,1,1724239,y,y,5,70,4183677,284,33086,2,,,8659,card,,,
8438,2,1724239,y,y,11,70,4183845,282,50189,3,,,8472,card,,,
8439,3,1724239,y,y,29,70,4184242,193,169162,3,,,8659,card,,,
8440,1,1724240,y,y,45,70,4184621,216,39618,1,,,10260,card,,,
8441,2,1724240,y,y,48,78,4185028,243,186137,1,,kicked_ball_away,10260,card,,,
8442,3,1724240,y,y,84,70,4186219,573,23354,3,,,10260,card,,,
8443,4,1724240,y,y,88,70,4186297,496,24948,1,,,10003,card,,,
8444,5,1724240,y,y,88,70,4186319,574,161035,5,,,10260,card,,,
8445,6,1724240,y,y,90,70,4186392,518,127130,3,,,10003,card,1,,
8446,1,1724241,y,y,45,70,4190728,229,37169,4,,,8654,card,1,,
8447,2,1724241,y,y,52,70,4190849,275,155782,1,,,8654,card,,,
8448,1,1724242,y,y,47,203,4218410,372,46469,0,,emergency_brake,9825,card,,,
8449,2,1724242,y,y,78,203,4218792,573,46539,4,,emergency_brake,9825,card,,,
8450,1,1724244,y,y,36,70,4416693,175,24781,1,,,8197,card,,,
8451,1,1724245,y,y,57,70,4216897,499,26181,2,,,8456,card,,,
8452,2,1724245,y,y,82,70,4217200,408,38807,1,,,8456,card,,,
8453,3,1724245,y,y,84,70,4217213,419,37234,1,,,8650,card,,,
8454,4,1724245,y,y,86,70,4217243,437,143365,1,,,8456,card,,,
8455,1,1724246,y,y,45,70,4211200,220,35327,8,,,10260,card,2,,
8456,2,1724246,r,r,64,65,4212017,334,30362,2,,emergency_brake,8472,card,,,
8457,3,1724246,y,y,79,70,4212351,407,180330,3,,,8472,card,,,
8458,1,1724247,y,y,25,70,4210738,109,32870,4,,,10252,card,,,
8459,2,1724247,y,y,45,70,4211213,221,183715,4,,,10252,card,2,,
8460,3,1724247,y,y,54,70,4211679,262,24899,0,,,10261,card,,,
8461,4,1724247,y,y,63,70,4211986,322,23264,1,,,10252,card,,,
8462,5,1724247,y,y,83,70,4212438,440,161414,1,,,10252,card,,,
8463,6,1724247,y,y,90,70,4212675,494,160713,8,,,10252,card,6,,
8464,1,1724248,y,y,61,73,4232757,323,35466,1,,serious_fouls,10172,card,,,
8465,2,1724248,y,y,62,73,4232782,332,500520,1,,serious_fouls,8586,card,,,
8466,3,1724248,y,y,81,77,4233041,435,160448,1,,shirt_pull,8586,card,,,
8467,1,1724249,y,y,29,70,4210791,101,37194,1,,,10194,card,,,
8468,2,1724249,y,y,43,70,4211103,176,106228,0,,,10194,card,,,
8469,3,1724249,y,y,52,70,4211710,230,131583,1,,,8667,card,,,
8470,4,1724249,y,y,77,70,4212360,345,24531,1,,,8667,card,,,
8471,1,1724250,y,y,29,70,4210801,175,166676,4,,,8466,card,,,
8472,2,1724250,y,y,62,25,4212063,321,24147,2,,stall_time,8659,card,,,
8473,3,1724250,y,y,82,70,4212497,429,33468,2,,,8659,card,,,
8474,1,1724251,y,y,23,643,4209511,606,35523,1,,advantage,9826,card,,,
8475,2,1724251,y,y,53,203,4209646,319,146830,5,,emergency_brake,9826,card,,,
8476,3,1724251,y,y,59,70,4209667,356,109897,3,,,8654,card,,,
8477,4,1724251,y,y,65,70,4209684,389,195927,1,,,8654,card,,,
8478,5,1724251,y2,y2,69,26,4209702,425,35523,3,,,9826,card,,,
8479,6,1724251,y,y,84,78,4209786,554,23030,2,,kicked_ball_away,9826,card,,,
8480,1,1724252,y,y,43,73,4225336,195,113968,1,,serious_fouls,8659,card,,,
8481,2,1724252,y,y,52,73,4225440,232,33086,2,,serious_fouls,8659,card,,,
8482,3,1724252,y,y,81,505,4225684,406,161414,3,,Unsportsmanlike Cond,10252,card,,,
8483,4,1724252,y,y,86,73,4225720,436,25075,1,,serious_fouls,8659,card,,,
8484,5,1724252,y,y,89,176,4225735,443,239807,0,,violence,8659,card,,,
8485,6,1724252,y,y,89,176,4225736,445,32870,1,,violence,10252,card,,,
8486,1,1724253,y,y,12,70,4225060,80,30362,2,,,8472,card,,,
8487,2,1724253,y,y,36,163,4225294,213,109058,0,,diving,8472,card,,,
8488,3,1724253,y,y,42,70,4225326,230,40132,1,,,8667,card,,,
8489,4,1724253,y,y,46,70,4225406,278,113908,2,,,8472,card,,,
8490,5,1724253,y,y,60,70,4225528,374,25150,0,,,8472,card,,,
8491,6,1724253,y,y,79,70,4225675,501,35443,1,,,8472,card,,,
8492,7,1724253,y,y,79,70,4225676,502,357880,2,,,8667,card,,,
8493,8,1724253,y,y,87,70,4225733,550,50189,3,,,8472,card,,,
8494,1,1724254,y,y,32,70,4227090,181,35466,1,,,10172,card,,,
8495,2,1724254,y,y,34,70,4227125,195,427438,1,,,9825,card,,,
8496,3,1724254,y,y,81,203,4227984,508,245530,1,,emergency_brake,10172,card,,,
